"location_name","location","indicator","value","source"
"Latvia","LV","deaths",259,"TESSy COVID-19"
"Latvia","LV","deaths",265,"TESSy COVID-19"
"Latvia","LV","deaths",245,"TESSy COVID-19"
"Latvia","LV","deaths",206,"TESSy COVID-19"
"Latvia","LV","deaths",133,"TESSy COVID-19"
"Latvia","LV","deaths",114,"TESSy COVID-19"
"Latvia","LV","deaths",86,"TESSy COVID-19"
"Latvia","LV","deaths",79,"TESSy COVID-19"
"Latvia","LV","deaths",68,"TESSy COVID-19"
"Latvia","LV","deaths",72,"TESSy COVID-19"
"Latvia","LV","deaths",89,"TESSy COVID-19"
"Latvia","LV","deaths",78,"TESSy COVID-19"
"Latvia","LV","deaths",87,"TESSy COVID-19"
"Latvia","LV","deaths",84,"TESSy COVID-19"
"Latvia","LV","deaths",97,"TESSy COVID-19"
"Latvia","LV","deaths",114,"TESSy COVID-19"
"Latvia","LV","deaths",122,"TESSy COVID-19"
"Latvia","LV","deaths",126,"TESSy COVID-19"
"Latvia","LV","deaths",117,"TESSy COVID-19"
"Latvia","LV","deaths",110,"TESSy COVID-19"
"Latvia","LV","deaths",117,"TESSy COVID-19"
"Latvia","LV","deaths",95,"TESSy COVID-19"
"Latvia","LV","deaths",87,"TESSy COVID-19"
"Latvia","LV","deaths",58,"TESSy COVID-19"
"Latvia","LV","deaths",49,"TESSy COVID-19"
"Latvia","LV","deaths",42,"TESSy COVID-19"
"Latvia","LV","deaths",27,"TESSy COVID-19"
"Latvia","LV","deaths",15,"TESSy COVID-19"
"Latvia","LV","deaths",15,"TESSy COVID-19"
"Latvia","LV","deaths",12,"TESSy COVID-19"
"Latvia","LV","deaths",12,"TESSy COVID-19"
"Latvia","LV","deaths",11,"TESSy COVID-19"
"Latvia","LV","deaths",10,"TESSy COVID-19"
"Latvia","LV","deaths",12,"TESSy COVID-19"
"Latvia","LV","deaths",13,"TESSy COVID-19"
"Latvia","LV","deaths",7,"TESSy COVID-19"
"Latvia","LV","deaths",9,"TESSy COVID-19"
"Latvia","LV","deaths",12,"TESSy COVID-19"
"Latvia","LV","deaths",9,"TESSy COVID-19"
"Latvia","LV","deaths",25,"TESSy COVID-19"
"Latvia","LV","deaths",10,"TESSy COVID-19"
"Latvia","LV","deaths",16,"TESSy COVID-19"
"Latvia","LV","deaths",22,"TESSy COVID-19"
"Latvia","LV","deaths",17,"TESSy COVID-19"
"Latvia","LV","deaths",16,"TESSy COVID-19"
"Latvia","LV","deaths",13,"TESSy COVID-19"
"Latvia","LV","deaths",23,"TESSy COVID-19"
"Latvia","LV","deaths",24,"TESSy COVID-19"
"Latvia","LV","deaths",36,"TESSy COVID-19"
"Latvia","LV","deaths",32,"TESSy COVID-19"
"Latvia","LV","deaths",44,"TESSy COVID-19"
"Latvia","LV","deaths",18,"TESSy COVID-19"
"Latvia","LV","deaths",21,"TESSy COVID-19"
"Latvia","LV","deaths",15,"TESSy COVID-19"
"Latvia","LV","deaths",18,"TESSy COVID-19"
"Latvia","LV","deaths",8,"TESSy COVID-19"
"Latvia","LV","deaths",16,"TESSy COVID-19"
"Latvia","LV","deaths",20,"TESSy COVID-19"
"Latvia","LV","deaths",28,"TESSy COVID-19"
"Latvia","LV","deaths",26,"TESSy COVID-19"
"Latvia","LV","deaths",40,"TESSy COVID-19"
"Latvia","LV","deaths",47,"TESSy COVID-19"
"Latvia","LV","deaths",31,"TESSy COVID-19"
"Latvia","LV","deaths",26,"TESSy COVID-19"
"Latvia","LV","deaths",21,"TESSy COVID-19"
"Latvia","LV","deaths",10,"TESSy COVID-19"
"Latvia","LV","deaths",12,"TESSy COVID-19"
"Latvia","LV","deaths",7,"TESSy COVID-19"
"Latvia","LV","deaths",20,"TESSy COVID-19"
"Latvia","LV","deaths",9,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",NA,"TESSy COVID-19"
"Liechtenstein","LI","cases",2,"TESSy COVID-19"
"Liechtenstein","LI","cases",11,"TESSy COVID-19"
"Liechtenstein","LI","cases",35,"TESSy COVID-19"
"Liechtenstein","LI","cases",17,"TESSy COVID-19"
"Liechtenstein","LI","cases",13,"TESSy COVID-19"
"Liechtenstein","LI","cases",3,"TESSy COVID-19"
"Liechtenstein","LI","cases",1,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",2,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",2,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",2,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",8,"TESSy COVID-19"
"Liechtenstein","LI","cases",4,"TESSy COVID-19"
"Liechtenstein","LI","cases",7,"TESSy COVID-19"
"Liechtenstein","LI","cases",0,"TESSy COVID-19"
"Liechtenstein","LI","cases",4,"TESSy COVID-19"
"Liechtenstein","LI","cases",2,"TESSy COVID-19"
"Liechtenstein","LI","cases",4,"TESSy COVID-19"
"Liechtenstein","LI","cases",10,"TESSy COVID-19"
"Liechtenstein","LI","cases",21,"TESSy COVID-19"
"Liechtenstein","LI","cases",76,"TESSy COVID-19"
"Liechtenstein","LI","cases",177,"TESSy COVID-19"
"Liechtenstein","LI","cases",196,"TESSy COVID-19"
"Liechtenstein","LI","cases",199,"TESSy COVID-19"
"Liechtenstein","LI","cases",186,"TESSy COVID-19"
"Liechtenstein","LI","cases",166,"TESSy COVID-19"
"Liechtenstein","LI","cases",118,"TESSy COVID-19"
"Liechtenstein","LI","cases",127,"TESSy COVID-19"
"Liechtenstein","LI","cases",170,"TESSy COVID-19"
"Liechtenstein","LI","cases",216,"TESSy COVID-19"
"Liechtenstein","LI","cases",256,"TESSy COVID-19"
"Liechtenstein","LI","cases",186,"TESSy COVID-19"
"Liechtenstein","LI","cases",122,"TESSy COVID-19"
"Liechtenstein","LI","cases",50,"TESSy COVID-19"
"Liechtenstein","LI","cases",63,"TESSy COVID-19"
"Liechtenstein","LI","cases",43,"TESSy COVID-19"
"Liechtenstein","LI","cases",29,"TESSy COVID-19"
"Liechtenstein","LI","cases",14,"TESSy COVID-19"
"Liechtenstein","LI","cases",11,"TESSy COVID-19"
"Liechtenstein","LI","cases",26,"TESSy COVID-19"
"Liechtenstein","LI","cases",16,"TESSy COVID-19"
"Liechtenstein","LI","cases",20,"TESSy COVID-19"
"Liechtenstein","LI","cases",20,"TESSy COVID-19"
"Liechtenstein","LI","cases",32,"TESSy COVID-19"
"Liechtenstein","LI","cases",33,"TESSy COVID-19"
"Liechtenstein","LI","cases",57,"TESSy COVID-19"
"Liechtenstein","LI","cases",69,"TESSy COVID-19"
"Liechtenstein","LI","cases",62,"TESSy COVID-19"
"Liechtenstein","LI","cases",61,"TESSy COVID-19"
"Liechtenstein","LI","cases",28,"TESSy COVID-19"
"Liechtenstein","LI","cases",16,"TESSy COVID-19"
"Liechtenstein","LI","cases",10,"TESSy COVID-19"
"Liechtenstein","LI","cases",13,"TESSy COVID-19"
"Liechtenstein","LI","cases",9,"TESSy COVID-19"
"Liechtenstein","LI","cases",3,"TESSy COVID-19"
"Liechtenstein","LI","cases",3,"TESSy COVID-19"
"Liechtenstein","LI","cases",6,"TESSy COVID-19"
"Liechtenstein","LI","cases",11,"TESSy COVID-19"
"Liechtenstein","LI","cases",11,"TESSy COVID-19"
"Liechtenstein","LI","cases",12,"TESSy COVID-19"
"Liechtenstein","LI","cases",7,"TESSy COVID-19"
"Liechtenstein","LI","cases",9,"TESSy COVID-19"
"Liechtenstein","LI","cases",14,"TESSy COVID-19"
"Liechtenstein","LI","cases",60,"TESSy COVID-19"
"Liechtenstein","LI","cases",67,"TESSy COVID-19"
"Liechtenstein","LI","cases",37,"TESSy COVID-19"
"Liechtenstein","LI","cases",66,"TESSy COVID-19"
"Liechtenstein","LI","cases",56,"TESSy COVID-19"
"Liechtenstein","LI","cases",32,"TESSy COVID-19"
"Liechtenstein","LI","cases",27,"TESSy COVID-19"
"Liechtenstein","LI","cases",5,"TESSy COVID-19"
"Liechtenstein","LI","cases",12,"TESSy COVID-19"
"Liechtenstein","LI","cases",35,"TESSy COVID-19"
"Liechtenstein","LI","cases",41,"TESSy COVID-19"
"Liechtenstein","LI","cases",40,"TESSy COVID-19"
"Liechtenstein","LI","cases",95,"TESSy COVID-19"
"Liechtenstein","LI","cases",148,"TESSy COVID-19"
"Liechtenstein","LI","cases",392,"TESSy COVID-19"
"Liechtenstein","LI","cases",352,"TESSy COVID-19"
"Liechtenstein","LI","cases",380,"TESSy COVID-19"
"Liechtenstein","LI","cases",460,"TESSy COVID-19"
"Liechtenstein","LI","cases",270,"TESSy COVID-19"
"Liechtenstein","LI","cases",267,"TESSy COVID-19"
"Liechtenstein","LI","cases",295,"TESSy COVID-19"
"Liechtenstein","LI","cases",480,"TESSy COVID-19"
"Liechtenstein","LI","cases",549,"TESSy COVID-19"
"Liechtenstein","LI","cases",748,"TESSy COVID-19"
"Liechtenstein","LI","cases",915,"TESSy COVID-19"
"Liechtenstein","LI","cases",835,"TESSy COVID-19"
"Liechtenstein","LI","cases",813,"TESSy COVID-19"
"Liechtenstein","LI","cases",615,"TESSy COVID-19"
"Liechtenstein","LI","cases",696,"TESSy COVID-19"
"Liechtenstein","LI","cases",1194,"TESSy COVID-19"
"Liechtenstein","LI","cases",1036,"TESSy COVID-19"
"Liechtenstein","LI","cases",1221,"TESSy COVID-19"
"Liechtenstein","LI","cases",654,"TESSy COVID-19"
"Liechtenstein","LI","cases",444,"TESSy COVID-19"
"Liechtenstein","LI","cases",225,"TESSy COVID-19"
"Liechtenstein","LI","cases",219,"TESSy COVID-19"
"Liechtenstein","LI","cases",101,"TESSy COVID-19"
"Liechtenstein","LI","cases",94,"TESSy COVID-19"
"Liechtenstein","LI","cases",82,"TESSy COVID-19"
"Liechtenstein","LI","cases",66,"TESSy COVID-19"
"Liechtenstein","LI","cases",60,"TESSy COVID-19"
"Liechtenstein","LI","cases",56,"TESSy COVID-19"
"Liechtenstein","LI","cases",96,"TESSy COVID-19"
"Liechtenstein","LI","cases",69,"TESSy COVID-19"
"Liechtenstein","LI","cases",78,"TESSy COVID-19"
"Liechtenstein","LI","cases",134,"TESSy COVID-19"
"Liechtenstein","LI","cases",153,"TESSy COVID-19"
"Liechtenstein","LI","cases",209,"TESSy COVID-19"
"Liechtenstein","LI","cases",201,"TESSy COVID-19"
"Liechtenstein","LI","cases",162,"TESSy COVID-19"
"Liechtenstein","LI","cases",142,"TESSy COVID-19"
"Liechtenstein","LI","cases",114,"TESSy COVID-19"
"Liechtenstein","LI","cases",109,"TESSy COVID-19"
"Liechtenstein","LI","cases",69,"TESSy COVID-19"
"Liechtenstein","LI","cases",105,"TESSy COVID-19"
"Liechtenstein","LI","cases",120,"TESSy COVID-19"
"Liechtenstein","LI","cases",102,"TESSy COVID-19"
"Liechtenstein","LI","cases",106,"TESSy COVID-19"
"Liechtenstein","LI","cases",144,"TESSy COVID-19"
"Liechtenstein","LI","cases",273,"TESSy COVID-19"
"Liechtenstein","LI","cases",284,"TESSy COVID-19"
"Liechtenstein","LI","cases",245,"TESSy COVID-19"
"Liechtenstein","LI","cases",152,"TESSy COVID-19"
"Liechtenstein","LI","cases",85,"TESSy COVID-19"
"Liechtenstein","LI","cases",83,"TESSy COVID-19"
"Liechtenstein","LI","cases",56,"TESSy COVID-19"
"Liechtenstein","LI","cases",66,"TESSy COVID-19"
"Liechtenstein","LI","cases",59,"TESSy COVID-19"
"Liechtenstein","LI","cases",113,"TESSy COVID-19"
"Liechtenstein","LI","cases",89,"TESSy COVID-19"
"Liechtenstein","LI","cases",99,"TESSy COVID-19"
"Liechtenstein","LI","cases",68,"TESSy COVID-19"
"Liechtenstein","LI","cases",19,"TESSy COVID-19"
"Liechtenstein","LI","cases",20,"TESSy COVID-19"
"Liechtenstein","LI","cases",14,"TESSy COVID-19"
"Liechtenstein","LI","cases",8,"TESSy COVID-19"
"Liechtenstein","LI","cases",10,"TESSy COVID-19"
"Liechtenstein","LI","cases",17,"TESSy COVID-19"
"Liechtenstein","LI","cases",15,"TESSy COVID-19"
"Liechtenstein","LI","cases",17,"TESSy COVID-19"
"Liechtenstein","LI","cases",26,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",4,"TESSy COVID-19"
"Liechtenstein","LI","deaths",5,"TESSy COVID-19"
"Liechtenstein","LI","deaths",4,"TESSy COVID-19"
"Liechtenstein","LI","deaths",3,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",7,"TESSy COVID-19"
"Liechtenstein","LI","deaths",10,"TESSy COVID-19"
"Liechtenstein","LI","deaths",4,"TESSy COVID-19"
"Liechtenstein","LI","deaths",7,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",3,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",2,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",1,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Liechtenstein","LI","deaths",NA,"TESSy COVID-19"
"Liechtenstein","LI","deaths",0,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",1,"TESSy COVID-19"
"Lithuania","LT","cases",NA,"TESSy COVID-19"
"Lithuania","LT","cases",11,"TESSy COVID-19"
"Lithuania","LT","cases",115,"TESSy COVID-19"
"Lithuania","LT","cases",296,"TESSy COVID-19"
"Lithuania","LT","cases",320,"TESSy COVID-19"
"Lithuania","LT","cases",219,"TESSy COVID-19"
"Lithuania","LT","cases",203,"TESSy COVID-19"
"Lithuania","LT","cases",155,"TESSy COVID-19"
"Lithuania","LT","cases",79,"TESSy COVID-19"
"Lithuania","LT","cases",72,"TESSy COVID-19"
"Lithuania","LT","cases",72,"TESSy COVID-19"
"Lithuania","LT","cases",77,"TESSy COVID-19"
"Lithuania","LT","cases",43,"TESSy COVID-19"
"Lithuania","LT","cases",45,"TESSy COVID-19"
"Lithuania","LT","cases",52,"TESSy COVID-19"
"Lithuania","LT","cases",28,"TESSy COVID-19"
"Lithuania","LT","cases",15,"TESSy COVID-19"
"Lithuania","LT","cases",25,"TESSy COVID-19"
"Lithuania","LT","cases",33,"TESSy COVID-19"
"Lithuania","LT","cases",73,"TESSy COVID-19"
"Lithuania","LT","cases",72,"TESSy COVID-19"
"Lithuania","LT","cases",100,"TESSy COVID-19"
"Lithuania","LT","cases",145,"TESSy COVID-19"
"Lithuania","LT","cases",172,"TESSy COVID-19"
"Lithuania","LT","cases",236,"TESSy COVID-19"
"Lithuania","LT","cases",233,"TESSy COVID-19"
"Lithuania","LT","cases",193,"TESSy COVID-19"
"Lithuania","LT","cases",286,"TESSy COVID-19"
"Lithuania","LT","cases",428,"TESSy COVID-19"
"Lithuania","LT","cases",676,"TESSy COVID-19"
"Lithuania","LT","cases",793,"TESSy COVID-19"
"Lithuania","LT","cases",960,"TESSy COVID-19"
"Lithuania","LT","cases",1478,"TESSy COVID-19"
"Lithuania","LT","cases",3229,"TESSy COVID-19"
"Lithuania","LT","cases",5590,"TESSy COVID-19"
"Lithuania","LT","cases",9143,"TESSy COVID-19"
"Lithuania","LT","cases",10206,"TESSy COVID-19"
"Lithuania","LT","cases",12323,"TESSy COVID-19"
"Lithuania","LT","cases",13115,"TESSy COVID-19"
"Lithuania","LT","cases",14691,"TESSy COVID-19"
"Lithuania","LT","cases",18977,"TESSy COVID-19"
"Lithuania","LT","cases",19481,"TESSy COVID-19"
"Lithuania","LT","cases",17880,"TESSy COVID-19"
"Lithuania","LT","cases",15632,"TESSy COVID-19"
"Lithuania","LT","cases",12460,"TESSy COVID-19"
"Lithuania","LT","cases",7554,"TESSy COVID-19"
"Lithuania","LT","cases",6404,"TESSy COVID-19"
"Lithuania","LT","cases",5438,"TESSy COVID-19"
"Lithuania","LT","cases",3956,"TESSy COVID-19"
"Lithuania","LT","cases",3238,"TESSy COVID-19"
"Lithuania","LT","cases",3252,"TESSy COVID-19"
"Lithuania","LT","cases",3479,"TESSy COVID-19"
"Lithuania","LT","cases",2911,"TESSy COVID-19"
"Lithuania","LT","cases",3079,"TESSy COVID-19"
